date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,longitude,latitude,mktid,cmid,ptid,umid,catid,sn,event
15/08/2015,Rice - Retail,KG,cereals and tubers,284.96,MWK,Malawi,Southern Region,1890,Jali,35.469002,-15.49255,778,52,15,5,1,778_52_15_5,
15/08/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,436.66,MWK,Malawi,Southern Region,1890,Jali,35.469002,-15.49255,778,119,15,5,5,778_119_15_5,
15/08/2015,Beans - Retail,KG,pulses and nuts,526.7,MWK,Malawi,Southern Region,1890,Luchenza,35.3082,-16.0101,783,50,15,5,5,783_50_15_5,
15/08/2015,Maize - Retail,KG,cereals and tubers,148.93,MWK,Malawi,Southern Region,1890,Luchenza,35.3082,-16.0101,783,51,15,5,1,783_51_15_5,
15/08/2015,Rice - Retail,KG,cereals and tubers,476.93,MWK,Malawi,Southern Region,1890,Luchenza,35.3082,-16.0101,783,52,15,5,1,783_52_15_5,
15/08/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,542.8,MWK,Malawi,Southern Region,1890,Luchenza,35.3082,-16.0101,783,119,15,5,5,783_119_15_5,
15/08/2015,Beans - Retail,KG,pulses and nuts,598.335,MWK,Malawi,Southern Region,1890,Lunzu,35.0195,-15.6527,784,50,15,5,5,784_50_15_5,
15/08/2015,Maize - Retail,KG,cereals and tubers,154.21,MWK,Malawi,Southern Region,1890,Lunzu,35.0195,-15.6527,784,51,15,5,1,784_51_15_5,
15/08/2015,Rice - Retail,KG,cereals and tubers,499.425,MWK,Malawi,Southern Region,1890,Lunzu,35.0195,-15.6527,784,52,15,5,1,784_52_15_5,
15/08/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,599.435,MWK,Malawi,Southern Region,1890,Lunzu,35.0195,-15.6527,784,119,15,5,5,784_119_15_5,
15/08/2015,Beans - Retail,KG,pulses and nuts,619.24,MWK,Malawi,Southern Region,1890,Mangochi,35.2533,-14.4862,787,50,15,5,5,787_50_15_5,
15/08/2015,Maize - Retail,KG,cereals and tubers,144.35,MWK,Malawi,Southern Region,1890,Mangochi,35.2533,-14.4862,787,51,15,5,1,787_51_15_5,
15/08/2015,Rice - Retail,KG,cereals and tubers,405.36,MWK,Malawi,Southern Region,1890,Mangochi,35.2533,-14.4862,787,52,15,5,1,787_52_15_5,
15/08/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,849.82,MWK,Malawi,Southern Region,1890,Mangochi,35.2533,-14.4862,787,119,15,5,5,787_119_15_5,
15/08/2015,Beans - Retail,KG,pulses and nuts,402.4625,MWK,Malawi,Southern Region,1890,Mayaka,35.3333,-15.3833,788,50,15,5,5,788_50_15_5,
15/08/2015,Maize - Retail,KG,cereals and tubers,141.255,MWK,Malawi,Southern Region,1890,Mayaka,35.3333,-15.3833,788,51,15,5,1,788_51_15_5,
15/08/2015,Rice - Retail,KG,cereals and tubers,320.4925,MWK,Malawi,Southern Region,1890,Mayaka,35.3333,-15.3833,788,52,15,5,1,788_52_15_5,
15/08/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,414.47,MWK,Malawi,Southern Region,1890,Mayaka,35.3333,-15.3833,788,119,15,5,5,788_119_15_5,
15/08/2015,Beans - Retail,KG,pulses and nuts,519.215,MWK,Malawi,Southern Region,1890,Monkey Bay,34.91652,-14.08239,793,50,15,5,5,793_50_15_5,
15/08/2015,Maize - Retail,KG,cereals and tubers,187.64,MWK,Malawi,Southern Region,1890,Monkey Bay,34.91652,-14.08239,793,51,15,5,1,793_51_15_5,
15/08/2015,Rice - Retail,KG,cereals and tubers,409.225,MWK,Malawi,Southern Region,1890,Monkey Bay,34.91652,-14.08239,793,52,15,5,1,793_52_15_5,
15/08/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,814.83,MWK,Malawi,Southern Region,1890,Monkey Bay,34.91652,-14.08239,793,119,15,5,5,793_119_15_5,
15/08/2015,Beans - Retail,KG,pulses and nuts,593.1325,MWK,Malawi,Southern Region,1890,Muloza,35.7338,-16.0779,797,50,15,5,5,797_50_15_5,
15/08/2015,Maize - Retail,KG,cereals and tubers,167.175,MWK,Malawi,Southern Region,1890,Muloza,35.7338,-16.0779,797,51,15,5,1,797_51_15_5,
15/08/2015,Rice - Retail,KG,cereals and tubers,403.5625,MWK,Malawi,Southern Region,1890,Muloza,35.7338,-16.0779,797,52,15,5,1,797_52_15_5,
15/08/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,657.5025,MWK,Malawi,Southern Region,1890,Muloza,35.7338,-16.0779,797,119,15,5,5,797_119_15_5,
15/08/2015,Beans - Retail,KG,pulses and nuts,624,MWK,Malawi,Southern Region,1890,Mwanza,34.5141,-15.5998,799,50,15,5,5,799_50_15_5,
15/08/2015,Maize - Retail,KG,cereals and tubers,134.09,MWK,Malawi,Southern Region,1890,Mwanza,34.5141,-15.5998,799,51,15,5,1,799_51_15_5,
15/08/2015,Rice - Retail,KG,cereals and tubers,366.6667,MWK,Malawi,Southern Region,1890,Mwanza,34.5141,-15.5998,799,52,15,5,1,799_52_15_5,
15/08/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,636.3967,MWK,Malawi,Southern Region,1890,Mwanza,34.5141,-15.5998,799,119,15,5,5,799_119_15_5,
15/08/2015,Beans - Retail,KG,pulses and nuts,531,MWK,Malawi,Southern Region,1890,Namwera,35.4837,-14.3472,802,50,15,5,5,802_50_15_5,
15/08/2015,Maize - Retail,KG,cereals and tubers,124,MWK,Malawi,Southern Region,1890,Namwera,35.4837,-14.3472,802,51,15,5,1,802_51_15_5,
15/08/2015,Rice - Retail,KG,cereals and tubers,383,MWK,Malawi,Southern Region,1890,Namwera,35.4837,-14.3472,802,52,15,5,1,802_52_15_5,
15/08/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,630,MWK,Malawi,Southern Region,1890,Namwera,35.4837,-14.3472,802,119,15,5,5,802_119_15_5,
15/08/2015,Beans - Retail,KG,pulses and nuts,631.74,MWK,Malawi,Southern Region,1890,Nchalo,34.8707,-16.2716,804,50,15,5,5,804_50_15_5,
15/08/2015,Maize - Retail,KG,cereals and tubers,138.69,MWK,Malawi,Southern Region,1890,Nchalo,34.8707,-16.2716,804,51,15,5,1,804_51_15_5,
15/08/2015,Rice - Retail,KG,cereals and tubers,378.115,MWK,Malawi,Southern Region,1890,Nchalo,34.8707,-16.2716,804,52,15,5,1,804_52_15_5,
15/08/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,646.325,MWK,Malawi,Southern Region,1890,Nchalo,34.8707,-16.2716,804,119,15,5,5,804_119_15_5,
15/08/2015,Beans - Retail,KG,pulses and nuts,734.5667,MWK,Malawi,Southern Region,1890,Neno,34.575,-15.6851,805,50,15,5,5,805_50_15_5,
15/08/2015,Maize - Retail,KG,cereals and tubers,125.0033,MWK,Malawi,Southern Region,1890,Neno,34.575,-15.6851,805,51,15,5,1,805_51_15_5,
15/08/2015,Rice - Retail,KG,cereals and tubers,418.04,MWK,Malawi,Southern Region,1890,Neno,34.575,-15.6851,805,52,15,5,1,805_52_15_5,
15/08/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,752.9233,MWK,Malawi,Southern Region,1890,Neno,34.575,-15.6851,805,119,15,5,5,805_119_15_5,
15/08/2015,Beans - Retail,KG,pulses and nuts,647.905,MWK,Malawi,Southern Region,1890,Ngabu,34.8693,-16.4405,806,50,15,5,5,806_50_15_5,
15/08/2015,Maize - Retail,KG,cereals and tubers,140.58,MWK,Malawi,Southern Region,1890,Ngabu,34.8693,-16.4405,806,51,15,5,1,806_51_15_5,
15/08/2015,Rice - Retail,KG,cereals and tubers,365.95,MWK,Malawi,Southern Region,1890,Ngabu,34.8693,-16.4405,806,52,15,5,1,806_52_15_5,
15/08/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,694.635,MWK,Malawi,Southern Region,1890,Ngabu,34.8693,-16.4405,806,119,15,5,5,806_119_15_5,
15/08/2015,Beans - Retail,KG,pulses and nuts,610.025,MWK,Malawi,Southern Region,1890,Sorgin,35.2533,-16.9206,811,50,15,5,5,811_50_15_5,
15/08/2015,Maize - Retail,KG,cereals and tubers,137.4075,MWK,Malawi,Southern Region,1890,Sorgin,35.2533,-16.9206,811,51,15,5,1,811_51_15_5,
15/08/2015,Rice - Retail,KG,cereals and tubers,410.8375,MWK,Malawi,Southern Region,1890,Sorgin,35.2533,-16.9206,811,52,15,5,1,811_52_15_5,
15/08/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,615.5475,MWK,Malawi,Southern Region,1890,Sorgin,35.2533,-16.9206,811,119,15,5,5,811_119_15_5,
15/08/2015,Beans - Retail,KG,pulses and nuts,599.5,MWK,Malawi,Southern Region,1890,Ntaja,35.5302,-14.8741,813,50,15,5,5,813_50_15_5,
15/08/2015,Maize - Retail,KG,cereals and tubers,141.7,MWK,Malawi,Southern Region,1890,Ntaja,35.5302,-14.8741,813,51,15,5,1,813_51_15_5,
15/08/2015,Rice - Retail,KG,cereals and tubers,320.45,MWK,Malawi,Southern Region,1890,Ntaja,35.5302,-14.8741,813,52,15,5,1,813_52_15_5,
15/08/2015,Beans - Retail,KG,pulses and nuts,525,MWK,Malawi,Southern Region,1890,Thondwe,35.4458,-15.5,823,50,15,5,5,823_50_15_5,
15/08/2015,Maize - Retail,KG,cereals and tubers,129.33,MWK,Malawi,Southern Region,1890,Thondwe,35.4458,-15.5,823,51,15,5,1,823_51_15_5,
15/08/2015,Rice - Retail,KG,cereals and tubers,370,MWK,Malawi,Southern Region,1890,Thondwe,35.4458,-15.5,823,52,15,5,1,823_52_15_5,
15/08/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,555.7,MWK,Malawi,Southern Region,1890,Thondwe,35.4458,-15.5,823,119,15,5,5,823_119_15_5,
15/08/2015,Rice (imported) - Retail,KG,cereals and tubers,14000,SOS,Malawi,Southern Region,1890,Marka,35.222854,-17.1195463,2128,64,15,5,1,2128_64_15_5,
15/08/2015,Maize (white) - Retail,KG,cereals and tubers,7725,SOS,Malawi,Southern Region,1890,Marka,35.222854,-17.1195463,2128,67,15,5,1,2128_67_15_5,
15/08/2015,Sorghum (red) - Retail,KG,cereals and tubers,8000,SOS,Malawi,Southern Region,1890,Marka,35.222854,-17.1195463,2128,282,15,5,1,2128_282_15_5,
15/08/2015,Maize - Retail,KG,cereals and tubers,137.41,MWK,Malawi,Southern Region,1890,Nsanje,35.2219296,-16.9196735,2193,51,15,5,1,2193_51_15_5,
15/09/2015,Maize - Retail,KG,cereals and tubers,150.9775,MWK,Malawi,Southern Region,1890,Balaka,34.864021,-14.9216,763,51,15,5,1,763_51_15_5,
15/09/2015,Beans - Retail,KG,pulses and nuts,500,MWK,Malawi,Southern Region,1890,Bangula,35.12004,-16.57306,764,50,15,5,5,764_50_15_5,
15/09/2015,Maize - Retail,KG,cereals and tubers,165.368,MWK,Malawi,Southern Region,1890,Bangula,35.12004,-16.57306,764,51,15,5,1,764_51_15_5,
15/09/2015,Rice - Retail,KG,cereals and tubers,369,MWK,Malawi,Southern Region,1890,Bangula,35.12004,-16.57306,764,52,15,5,1,764_52_15_5,
15/09/2015,Maize - Retail,KG,cereals and tubers,153.934,MWK,Malawi,Southern Region,1890,Bvumbwe,35.072479,-15.92559,767,51,15,5,1,767_51_15_5,
15/09/2015,Maize - Retail,KG,cereals and tubers,143.84,MWK,Malawi,Southern Region,1890,Chikwawa,35.284061,-16.759319,769,51,15,5,1,769_51_15_5,
15/09/2015,Maize - Retail,KG,cereals and tubers,179.804,MWK,Malawi,Southern Region,1890,Chiradzulu,35.18095,-15.70577,773,51,15,5,1,773_51_15_5,
15/09/2015,Maize - Retail,KG,cereals and tubers,140.5725,MWK,Malawi,Southern Region,1890,Jali,35.469002,-15.49255,778,51,15,5,1,778_51_15_5,
15/09/2015,Maize - Retail,KG,cereals and tubers,155.6875,MWK,Malawi,Southern Region,1890,Luchenza,35.3082,-16.0101,783,51,15,5,1,783_51_15_5,
15/09/2015,Beans - Retail,KG,pulses and nuts,598.425,MWK,Malawi,Southern Region,1890,Lunzu,35.0195,-15.6527,784,50,15,5,5,784_50_15_5,
15/09/2015,Maize - Retail,KG,cereals and tubers,149.7525,MWK,Malawi,Southern Region,1890,Lunzu,35.0195,-15.6527,784,51,15,5,1,784_51_15_5,
15/09/2015,Rice - Retail,KG,cereals and tubers,449.29,MWK,Malawi,Southern Region,1890,Lunzu,35.0195,-15.6527,784,52,15,5,1,784_52_15_5,
15/09/2015,Maize - Retail,KG,cereals and tubers,156.5025,MWK,Malawi,Southern Region,1890,Mangochi,35.2533,-14.4862,787,51,15,5,1,787_51_15_5,
15/09/2015,Maize - Retail,KG,cereals and tubers,148.486,MWK,Malawi,Southern Region,1890,Mayaka,35.3333,-15.3833,788,51,15,5,1,788_51_15_5,
15/09/2015,Maize - Retail,KG,cereals and tubers,189.482,MWK,Malawi,Southern Region,1890,Monkey Bay,34.91652,-14.08239,793,51,15,5,1,793_51_15_5,
15/09/2015,Beans - Retail,KG,pulses and nuts,594.624,MWK,Malawi,Southern Region,1890,Muloza,35.7338,-16.0779,797,50,15,5,5,797_50_15_5,
15/09/2015,Rice - Retail,KG,cereals and tubers,427.37,MWK,Malawi,Southern Region,1890,Muloza,35.7338,-16.0779,797,52,15,5,1,797_52_15_5,
15/09/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,641.076,MWK,Malawi,Southern Region,1890,Muloza,35.7338,-16.0779,797,119,15,5,5,797_119_15_5,
15/09/2015,Beans - Retail,KG,pulses and nuts,648,MWK,Malawi,Southern Region,1890,Mwanza,34.5141,-15.5998,799,50,15,5,5,799_50_15_5,
15/09/2015,Maize - Retail,KG,cereals and tubers,144.3275,MWK,Malawi,Southern Region,1890,Mwanza,34.5141,-15.5998,799,51,15,5,1,799_51_15_5,
15/09/2015,Rice - Retail,KG,cereals and tubers,400,MWK,Malawi,Southern Region,1890,Mwanza,34.5141,-15.5998,799,52,15,5,1,799_52_15_5,
15/09/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,635,MWK,Malawi,Southern Region,1890,Mwanza,34.5141,-15.5998,799,119,15,5,5,799_119_15_5,
15/09/2015,Beans - Retail,KG,pulses and nuts,638,MWK,Malawi,Southern Region,1890,Namwera,35.4837,-14.3472,802,50,15,5,5,802_50_15_5,
15/09/2015,Maize - Retail,KG,cereals and tubers,132.6667,MWK,Malawi,Southern Region,1890,Namwera,35.4837,-14.3472,802,51,15,5,1,802_51_15_5,
15/09/2015,Rice - Retail,KG,cereals and tubers,394.3333,MWK,Malawi,Southern Region,1890,Namwera,35.4837,-14.3472,802,52,15,5,1,802_52_15_5,
15/09/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,628.5,MWK,Malawi,Southern Region,1890,Namwera,35.4837,-14.3472,802,119,15,5,5,802_119_15_5,
15/09/2015,Maize - Retail,KG,cereals and tubers,152.6,MWK,Malawi,Southern Region,1890,Nchalo,34.8707,-16.2716,804,51,15,5,1,804_51_15_5,
15/09/2015,Maize - Retail,KG,cereals and tubers,143.4,MWK,Malawi,Southern Region,1890,Neno,34.575,-15.6851,805,51,15,5,1,805_51_15_5,
15/09/2015,Maize - Retail,KG,cereals and tubers,155.645,MWK,Malawi,Southern Region,1890,Ngabu,34.8693,-16.4405,806,51,15,5,1,806_51_15_5,
15/09/2015,Maize - Retail,KG,cereals and tubers,143.89,MWK,Malawi,Southern Region,1890,Ntaja,35.5302,-14.8741,813,51,15,5,1,813_51_15_5,
15/09/2015,Beans - Retail,KG,pulses and nuts,670.535,MWK,Malawi,Southern Region,1890,Phalombe,35.6588,-15.7633,817,50,15,5,5,817_50_15_5,
15/09/2015,Maize - Retail,KG,cereals and tubers,155.275,MWK,Malawi,Southern Region,1890,Phalombe,35.6588,-15.7633,817,51,15,5,1,817_51_15_5,
15/09/2015,Rice - Retail,KG,cereals and tubers,389.55,MWK,Malawi,Southern Region,1890,Phalombe,35.6588,-15.7633,817,52,15,5,1,817_52_15_5,
15/09/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,682.35,MWK,Malawi,Southern Region,1890,Phalombe,35.6588,-15.7633,817,119,15,5,5,817_119_15_5,
15/09/2015,Maize - Retail,KG,cereals and tubers,133.4675,MWK,Malawi,Southern Region,1890,Thondwe,35.4458,-15.5,823,51,15,5,1,823_51_15_5,
15/09/2015,Maize - Retail,KG,cereals and tubers,115.105,MWK,Malawi,Southern Region,1890,Zomba,35.3357,-15.3766,824,51,15,5,1,824_51_15_5,
15/09/2015,Rice (imported) - Retail,KG,cereals and tubers,14000,SOS,Malawi,Southern Region,1890,Marka,35.222854,-17.1195463,2128,64,15,5,1,2128_64_15_5,
15/09/2015,Maize (white) - Retail,KG,cereals and tubers,6000,SOS,Malawi,Southern Region,1890,Marka,35.222854,-17.1195463,2128,67,15,5,1,2128_67_15_5,
15/09/2015,Sorghum (red) - Retail,KG,cereals and tubers,8000,SOS,Malawi,Southern Region,1890,Marka,35.222854,-17.1195463,2128,282,15,5,1,2128_282_15_5,
15/10/2015,Maize - Retail,KG,cereals and tubers,156.2033,MWK,Malawi,Southern Region,1890,Balaka,34.864021,-14.9216,763,51,15,5,1,763_51_15_5,
15/10/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,597.7175,MWK,Malawi,Southern Region,1890,Bangula,35.12004,-16.57306,764,119,15,5,5,764_119_15_5,
15/10/2015,Rice - Retail,KG,cereals and tubers,141.58,MWK,Malawi,Southern Region,1890,Bvumbwe,35.072479,-15.92559,767,52,15,5,1,767_52_15_5,
15/10/2015,Beans - Retail,KG,pulses and nuts,457.4225,MWK,Malawi,Southern Region,1890,Chikwawa,35.284061,-16.759319,769,50,15,5,5,769_50_15_5,
15/10/2015,Rice - Retail,KG,cereals and tubers,160,MWK,Malawi,Southern Region,1890,Chikwawa,35.284061,-16.759319,769,52,15,5,1,769_52_15_5,
15/10/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,788.3075,MWK,Malawi,Southern Region,1890,Chikwawa,35.284061,-16.759319,769,119,15,5,5,769_119_15_5,
15/10/2015,Maize - Retail,KG,cereals and tubers,185.5067,MWK,Malawi,Southern Region,1890,Chiradzulu,35.18095,-15.70577,773,51,15,5,1,773_51_15_5,
15/10/2015,Beans - Retail,KG,pulses and nuts,480.0725,MWK,Malawi,Southern Region,1890,Liwonde,,,782,50,15,5,5,782_50_15_5,
15/10/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,603.335,MWK,Malawi,Southern Region,1890,Liwonde,,,782,119,15,5,5,782_119_15_5,
15/10/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,609.4533,MWK,Malawi,Southern Region,1890,Luchenza,35.3082,-16.0101,783,119,15,5,5,783_119_15_5,
15/10/2015,Maize - Retail,KG,cereals and tubers,155.975,MWK,Malawi,Southern Region,1890,Lunzu,35.0195,-15.6527,784,51,15,5,1,784_51_15_5,
15/10/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,406.51,MWK,Malawi,Southern Region,1890,Lunzu,35.0195,-15.6527,784,119,15,5,5,784_119_15_5,
15/10/2015,Maize - Retail,KG,cereals and tubers,165.69,MWK,Malawi,Southern Region,1890,Mangochi,35.2533,-14.4862,787,51,15,5,1,787_51_15_5,
15/10/2015,Rice - Retail,KG,cereals and tubers,371.5875,MWK,Malawi,Southern Region,1890,Mangochi,35.2533,-14.4862,787,52,15,5,1,787_52_15_5,
15/10/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,744.5267,MWK,Malawi,Southern Region,1890,Mangochi,35.2533,-14.4862,787,119,15,5,5,787_119_15_5,
15/10/2015,Beans - Retail,KG,pulses and nuts,527.2767,MWK,Malawi,Southern Region,1890,Mayaka,35.3333,-15.3833,788,50,15,5,5,788_50_15_5,
15/10/2015,Maize - Retail,KG,cereals and tubers,153.4925,MWK,Malawi,Southern Region,1890,Mayaka,35.3333,-15.3833,788,51,15,5,1,788_51_15_5,
15/10/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,660.2875,MWK,Malawi,Southern Region,1890,Mayaka,35.3333,-15.3833,788,119,15,5,5,788_119_15_5,
15/10/2015,Beans - Retail,KG,pulses and nuts,650.2,MWK,Malawi,Southern Region,1890,Monkey Bay,34.91652,-14.08239,793,50,15,5,5,793_50_15_5,
15/10/2015,Maize - Retail,KG,cereals and tubers,191.1525,MWK,Malawi,Southern Region,1890,Monkey Bay,34.91652,-14.08239,793,51,15,5,1,793_51_15_5,
15/10/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,925,MWK,Malawi,Southern Region,1890,Monkey Bay,34.91652,-14.08239,793,119,15,5,5,793_119_15_5,
15/10/2015,Maize - Retail,KG,cereals and tubers,158.355,MWK,Malawi,Southern Region,1890,Muloza,35.7338,-16.0779,797,51,15,5,1,797_51_15_5,
15/10/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,647.56,MWK,Malawi,Southern Region,1890,Muloza,35.7338,-16.0779,797,119,15,5,5,797_119_15_5,
15/10/2015,Maize - Retail,KG,cereals and tubers,151.14,MWK,Malawi,Southern Region,1890,Mwanza,34.5141,-15.5998,799,51,15,5,1,799_51_15_5,
15/10/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,618.46,MWK,Malawi,Southern Region,1890,Mwanza,34.5141,-15.5998,799,119,15,5,5,799_119_15_5,
15/10/2015,Maize - Retail,KG,cereals and tubers,135.8333,MWK,Malawi,Southern Region,1890,Namwera,35.4837,-14.3472,802,51,15,5,1,802_51_15_5,
15/10/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,500.83,MWK,Malawi,Southern Region,1890,Namwera,35.4837,-14.3472,802,119,15,5,5,802_119_15_5,
15/10/2015,Maize - Retail,KG,cereals and tubers,154.975,MWK,Malawi,Southern Region,1890,Nchalo,34.8707,-16.2716,804,51,15,5,1,804_51_15_5,
15/10/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,650.6,MWK,Malawi,Southern Region,1890,Nchalo,34.8707,-16.2716,804,119,15,5,5,804_119_15_5,
15/10/2015,Maize - Retail,KG,cereals and tubers,157.6275,MWK,Malawi,Southern Region,1890,Neno,34.575,-15.6851,805,51,15,5,1,805_51_15_5,
15/10/2015,Maize - Retail,KG,cereals and tubers,154.5933,MWK,Malawi,Southern Region,1890,Ngabu,34.8693,-16.4405,806,51,15,5,1,806_51_15_5,
15/10/2015,Rice - Retail,KG,cereals and tubers,111.7333,MWK,Malawi,Southern Region,1890,Ngabu,34.8693,-16.4405,806,52,15,5,1,806_52_15_5,
15/10/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,575,MWK,Malawi,Southern Region,1890,Ngabu,34.8693,-16.4405,806,119,15,5,5,806_119_15_5,
15/10/2015,Maize - Retail,KG,cereals and tubers,152.2625,MWK,Malawi,Southern Region,1890,Sorgin,35.2533,-16.9206,811,51,15,5,1,811_51_15_5,
15/10/2015,Maize - Retail,KG,cereals and tubers,142.95,MWK,Malawi,Southern Region,1890,Ntaja,35.5302,-14.8741,813,51,15,5,1,813_51_15_5,
15/10/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,537.73,MWK,Malawi,Southern Region,1890,Ntaja,35.5302,-14.8741,813,119,15,5,5,813_119_15_5,
15/10/2015,Maize - Retail,KG,cereals and tubers,167.5625,MWK,Malawi,Southern Region,1890,Phalombe,35.6588,-15.7633,817,51,15,5,1,817_51_15_5,
15/10/2015,Beans - Retail,KG,pulses and nuts,637.5,MWK,Malawi,Southern Region,1890,Thondwe,35.4458,-15.5,823,50,15,5,5,823_50_15_5,
15/10/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,637.5,MWK,Malawi,Southern Region,1890,Thondwe,35.4458,-15.5,823,119,15,5,5,823_119_15_5,
15/10/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,664.13,MWK,Malawi,Southern Region,1890,Zomba,35.3357,-15.3766,824,119,15,5,5,824_119_15_5,
15/10/2015,Rice (imported) - Retail,KG,cereals and tubers,14000,SOS,Malawi,Southern Region,1890,Marka,35.222854,-17.1195463,2128,64,15,5,1,2128_64_15_5,
15/10/2015,Maize (white) - Retail,KG,cereals and tubers,5650,SOS,Malawi,Southern Region,1890,Marka,35.222854,-17.1195463,2128,67,15,5,1,2128_67_15_5,
15/10/2015,Sorghum (red) - Retail,KG,cereals and tubers,8000,SOS,Malawi,Southern Region,1890,Marka,35.222854,-17.1195463,2128,282,15,5,1,2128_282_15_5,
15/10/2015,Maize - Retail,KG,cereals and tubers,152.26,MWK,Malawi,Southern Region,1890,Nsanje,35.2219296,-16.9196735,2193,51,15,5,1,2193_51_15_5,
15/11/2015,Beans - Retail,KG,pulses and nuts,449.8733,MWK,Malawi,Southern Region,1890,Balaka,34.864021,-14.9216,763,50,15,5,5,763_50_15_5,
15/11/2015,Maize - Retail,KG,cereals and tubers,190.8475,MWK,Malawi,Southern Region,1890,Balaka,34.864021,-14.9216,763,51,15,5,1,763_51_15_5,
15/11/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,515.11,MWK,Malawi,Southern Region,1890,Balaka,34.864021,-14.9216,763,119,15,5,5,763_119_15_5,
15/11/2015,Maize - Retail,KG,cereals and tubers,170.335,MWK,Malawi,Southern Region,1890,Bvumbwe,35.072479,-15.92559,767,51,15,5,1,767_51_15_5,
15/11/2015,Beans - Retail,KG,pulses and nuts,530.3967,MWK,Malawi,Southern Region,1890,Chikwawa,35.284061,-16.759319,769,50,15,5,5,769_50_15_5,
15/11/2015,Rice - Retail,KG,cereals and tubers,160,MWK,Malawi,Southern Region,1890,Chikwawa,35.284061,-16.759319,769,52,15,5,1,769_52_15_5,
15/11/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,705.4667,MWK,Malawi,Southern Region,1890,Chikwawa,35.284061,-16.759319,769,119,15,5,5,769_119_15_5,
15/11/2015,Beans - Retail,KG,pulses and nuts,460.8,MWK,Malawi,Southern Region,1890,Chiradzulu,35.18095,-15.70577,773,50,15,5,5,773_50_15_5,
15/11/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,533.33,MWK,Malawi,Southern Region,1890,Chiradzulu,35.18095,-15.70577,773,119,15,5,5,773_119_15_5,
15/11/2015,Beans - Retail,KG,pulses and nuts,457.08,MWK,Malawi,Southern Region,1890,Jali,35.469002,-15.49255,778,50,15,5,5,778_50_15_5,
15/11/2015,Maize - Retail,KG,cereals and tubers,141.18,MWK,Malawi,Southern Region,1890,Jali,35.469002,-15.49255,778,51,15,5,1,778_51_15_5,
15/11/2015,Maize - Retail,KG,cereals and tubers,135.09,MWK,Malawi,Southern Region,1890,Limbe,35.0574,-15.8084,781,51,15,5,1,781_51_15_5,
15/11/2015,Beans - Retail,KG,pulses and nuts,483.1775,MWK,Malawi,Southern Region,1890,Liwonde,,,782,50,15,5,5,782_50_15_5,
15/11/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,605.635,MWK,Malawi,Southern Region,1890,Liwonde,,,782,119,15,5,5,782_119_15_5,
15/11/2015,Maize - Retail,KG,cereals and tubers,170.78,MWK,Malawi,Southern Region,1890,Luchenza,35.3082,-16.0101,783,51,15,5,1,783_51_15_5,
15/11/2015,Rice - Retail,KG,cereals and tubers,249.33,MWK,Malawi,Southern Region,1890,Luchenza,35.3082,-16.0101,783,52,15,5,1,783_52_15_5,
15/11/2015,Maize - Retail,KG,cereals and tubers,169.4,MWK,Malawi,Southern Region,1890,Lunzu,35.0195,-15.6527,784,51,15,5,1,784_51_15_5,
15/11/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,403.67,MWK,Malawi,Southern Region,1890,Lunzu,35.0195,-15.6527,784,119,15,5,5,784_119_15_5,
